0,0,0,7.8505e-17,0,0,1
0.00010055,2.8201e-05,-7.6972e-05,-4.3918e-05,4.7867e-05,-0.00013123,1
0.00016445,7.2911e-05,-0.00010972,-7.8091e-05,1.0539e-05,-0.00030673,1
0.00028291,0.00012458,-0.00015442,-7.5969e-05,1.8503e-05,-0.00043869,1
0.00036254,0.00016211,-0.00016342,-7.024e-05,2.7213e-05,-0.00061057,1
0.00045422,0.0002038,-0.000211,-0.00011669,0.00016177,-0.00077736,1
0.00053048,0.00020292,-0.00028017,-0.00015986,0.00020603,-0.00086257,1
0.00062011,0.00022084,-0.00038631,-0.00015774,0.00021398,-0.00099451,1
0.00067373,0.00026065,-0.00048148,-0.00024008,0.0002086,-0.0010373,1
0.00076414,0.00030839,-0.00059176,-0.00032389,0.00021043,-0.0011721,1
0.00083649,0.0003611,-0.00074745,-0.00040697,0.00020865,-0.001261,1
0.00092144,0.00043227,-0.00088431,-0.00057599,0.00020073,-0.0013527,1
0.00099678,0.00053099,-0.001026,-0.00079178,0.00023633,-0.0014896,1
0.0010635,0.00051449,-0.0011923,-0.00097052,0.0003136,-0.001537,1
0.0011346,0.00048165,-0.0013415,-0.0011457,0.00039162,-0.0016243,1
0.0012025,0.00041059,-0.0014739,-0.0013608,0.00042362,-0.0017153,1
0.0011917,0.0003085,-0.0015836,-0.0016715,0.00053465,-0.0017647,1
0.0011921,0.00016539,-0.0017023,-0.0018528,0.00069863,-0.0018477,1
0.001131,6.3477e-05,-0.001765,-0.002028,0.00077667,-0.0019351,1
0.001142,6.4034e-05,-0.0017981,-0.0020712,0.00082093,-0.0020203,1
0.0011071,6.3438e-05,-0.0017863,-0.0020712,0.00082093,-0.0020203,1
0.0011112,9.1947e-05,-0.0018193,-0.0021172,0.00086084,-0.0020196,1
0.0011562,0.00011736,-0.001857,-0.0021207,0.00086005,-0.0019796,1
0.0011533,5.0565e-05,-0.0018604,-0.0020286,0.00078025,-0.0019811,1
